id,Order_from,Comment_time,Order_processing_speed,Sending_out_speed,Delivery_speed,If_delivered_on_original/promised_date,If_delivered_right_product,If intact in transit,If the last Km is difficult,If the last Km is served,Distribution staff service attitude,Installer arrival time,Installer arrival speed,Installation speed,Installation effect,Explaining service,Installer service attitude,If installer has any charges,If the bill is complete,If any gifts,If any after-sales processes,If any revisiting,If any gifts from after-sales,If contacted customer service,Reason contacting customer service,Customer service processing efficiency,If fixing,Number of fixing,Fixing result,If replacement,Replacement result,If return,Return result,After-sales processing efficiency,After-sales attitude,If problems solved,Product model,If price changed in a short time,Changing price,Compared to different channel prices,Price gap,Product functional diversity,Energy saving index,Performance index,Noise situation,Aesthetics performance,Intactness performance,If product is faulty,Fault index,Ease of use,Cost-effective satisfaction,Reputation and price satisfaction,Order processing satisfaction,Logistics distribution satisfaction,Installation satisfaction,After-sales service satisfaction,Product quality satisfaction,User_region,User_level,User_purchase_amount,Consistent with the description satisfaction,Compared with pre-purchase expectations satisfaction,Customer satisfaction,Customer satisfaction level,Customer complaints index,Brand awareness to Haier,Awareness to product,Will of repurchase the same brand and the same kind of product,Will of repurchase the same brand,Recommended to buy index
None,来自网页购物,2015-10-05 10:47:32,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,5,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,钻石会员,0,3,3,4,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-05 10:19:09,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,/,金牌会员,0,3,3,5,好评,0,4,3,3,3,3
None,来自京东Android客户端,2015-10-05 09:21:21,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,/,钻石会员,0,3,3,5,好评,0,3,3,3,4,4
None,来自京东Android客户端,2015-10-04 22:27:13,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,4,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,内蒙古,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-04 21:35:01,3,5,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,4,3,/,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPad客户端,2015-10-04 21:33:53,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,1,3,3,3,4,3,3,False,/,3,3,3,3,3,3,3,3,/,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2015-10-04 20:42:44,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,4,3,3,False,/,3,3,3,3,3,3,3,3,/,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-04 20:19:02,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,5,3,3,3,3,3,3,辽宁,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2015-10-04 19:21:24,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,5,3,False,/,3,3,3,3,3,3,3,3,福建,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2015-10-04 19:07:55,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,True,False,False,True,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,4,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2015-10-04 17:22:44,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,5,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2015-10-04 16:09:33,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,5,4,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2015-10-04 16:04:31,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,5,3,3,3,3,False,/,3,3,3,3,3,3,3,3,/,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2015-10-04 15:18:07,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,True,False,False,True,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,4,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2015-10-04 14:37:42,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,4,3,3,3,3,3,3,False,/,3,4,3,3,3,5,5,3,河南,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-04 13:28:14,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,4,3,3,福建,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-04 13:02:11,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,江苏,PLUS会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2015-10-04 12:58:15,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,北京,PLUS会员,0,3,3,5,好评,0,5,3,3,5,3
None,来自京东iPhone客户端,2015-10-04 10:25:31,3,5,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,5,3,3,山东,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2015-10-03 23:51:14,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,4,3,3,3,3,3,3,3,/,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2015-10-03 22:07:40,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,5,3,False,/,3,3,3,3,3,3,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2015-10-03 20:52:11,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,True,False,False,True,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,河南,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2015-10-03 20:40:50,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,5,3,广东,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2015-10-03 19:58:18,3,3,3,True,True,True,True,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,山东,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-03 19:15:02,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,5,4,3,江苏,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-03 18:12:15,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,5,3,False,/,3,3,3,3,3,3,3,3,四川,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2015-10-03 17:48:14,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,2,3,湖南,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2015-10-03 17:04:32,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,3,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,北京,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2015-10-03 16:06:55,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,5,3,False,/,3,3,3,3,3,3,3,4,上海,金牌会员,0,3,4,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-03 14:04:06,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,4,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,四川,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-03 13:33:21,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,5,3,False,/,3,3,3,3,3,3,3,3,广东,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2015-10-03 10:55:28,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,4,3,3,False,/,3,3,3,3,3,3,3,3,湖北,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-03 08:15:45,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,5,3,3,3,3,False,/,3,5,3,3,3,3,3,3,浙江,银牌会员,0,3,3,5,好评,0,4,3,3,4,3
None,来自京东iPhone客户端,2015-10-03 07:08:19,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,4,3,3,False,/,4,3,3,3,3,3,3,3,黑龙江,钻石会员,0,3,3,5,好评,1,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-03 06:43:49,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,5,3,False,/,3,3,3,3,3,3,3,3,/,PLUS会员[试用],0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-02 23:40:49,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,5,3,3,/,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2015-10-02 23:02:46,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,4,4,3,/,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2015-10-02 21:12:27,3,3,3,True,True,True,True,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,4,3,湖北,PLUS会员,0,3,3,5,好评,0,3,3,3,4,3
None,来自网页购物,2015-10-02 20:44:25,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,5,3,4,3,3,False,/,3,4,3,3,3,3,3,3,四川,钻石会员,0,3,3,5,好评,0,3,3,3,3,4
None,来自京东iPhone客户端,2015-10-02 20:14:08,3,3,3,True,True,True,True,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,4,3,/,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-02 18:09:04,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,4,4,3,3,3,3,3,False,/,3,5,3,3,3,3,5,3,浙江,PLUS会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自微信购物,2015-10-02 16:30:48,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,5,4,3,/,铜牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2015-10-02 13:45:35,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,4,3,北京,金牌会员,0,3,4,5,好评,0,3,3,3,3,3
None,来自网页购物,2015-10-02 12:06:25,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,上海,金牌会员,0,3,3,5,好评,0,5,3,3,5,3
None,来自京东iPhone客户端,2015-10-02 11:46:15,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,True,False,False,True,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,1,4,3,3,3,3,3,3,False,/,3,4,3,3,3,5,5,3,四川,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2015-10-02 11:36:31,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,4,3,3,False,/,3,3,3,3,3,3,3,3,北京,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2015-10-02 10:22:54,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,4,3,广东,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-02 10:14:21,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,True,False,False,True,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,5,3,3,3,False,/,3,3,3,3,3,5,5,1,北京,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-02 07:13:24,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,上海,钻石会员,0,3,3,5,好评,0,3,3,4,4,4
None,来自京东Android客户端,2015-10-02 06:55:31,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,5,3,False,/,3,3,3,3,3,3,3,3,/,银牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自网页购物,2015-10-01 20:34:47,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,3,3,北京,钻石会员,0,3,3,5,好评,0,5,3,3,5,3
None,来自京东Android客户端,2015-10-01 20:16:29,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,4,3,3,4,江苏,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2015-10-01 19:37:25,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,河北,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东iPhone客户端,2015-10-01 17:40:56,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,3,3,3,3,3,5,3,四川,金牌会员,0,3,3,5,好评,0,4,3,4,4,4
None,来自网页购物,2015-10-01 16:12:23,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,5,3,3,3,3,False,/,4,3,3,3,3,3,3,3,/,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2015-10-01 09:36:22,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,4,3,3,False,/,3,3,3,3,3,4,3,3,四川,钻石会员,0,3,3,5,好评,0,3,3,3,3,5
None,来自京东iPhone客户端,2015-10-01 08:13:02,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,湖北,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2015-10-01 07:44:07,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,5,3,3,3,3,False,/,3,3,3,3,3,3,3,3,山东,金牌会员,0,3,3,5,好评,0,4,3,4,4,4
None,来自京东iPhone客户端,2015-09-30 20:23:10,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,5,3,4,3,3,False,/,3,3,3,3,3,3,5,3,上海,金牌会员,0,3,3,5,好评,0,3,3,3,3,3
None,来自京东Android客户端,2015-10-01 19:37:25,3,3,3,True,True,True,False,True,3,配送员安装,3,3,3,3,3,False,True,False,False,False,False,False,/,3,False,/,/,False,/,False,/,3,3,True,海尔（Haier）8公斤 变频滚筒洗衣机 消毒洗 3年质保  EG8012B29WE ,False,/,False,/,3,3,3,3,3,3,False,/,3,4,3,3,3,3,3,3,河北,钻石会员,0,3,3,5,好评,0,3,3,3,3,3
